120.786489617	68.0452322869	3.67195820808
18.7707759667	-50.7445051166	0
-25.0217833483	-36.7791413283	3.09823131561
42.9375237536	58.9304311833	5.00699472427
-146.794602931	77.8476736809	2.05994367599
-30.9630600304	-14.0370849325	0.995043754578
-6.3988839883	9.56190251913	4.06147956848
-41.7219701978	22.8685103111	9.01280879974
140.410623269	46.4031228586	5.38138771057
0.478635974562	-5.64855060169	0.995671153069
15.7136210826	-24.1028484664	0
109.670132829	80.0721504527	1.00414955616
76.8882976774	-39.8206165177	0
119.049831655	53.8950746931	0
102.72079824	80.061755234	1.00414955616
24.8770782775	-62.1667984427	0
-34.2145267846	-13.5829347262	3.07375407219
-15.8467254099	-25.7033141857	0
-25.2586827317	12.3263359054	0
12.5457626825	-18.0298318681	0
-20.9466202656	-29.3157785236	0
8.02363482439	-51.0625561223	1.1865272522
-27.1104465288	23.3239620256	0.922004520893
-52.8973060943	44.5278548523	1.41813564301
14.4722752246	-26.0311344579	0
-35.774149663	24.7160174288	9.20128154755
146.008980122	51.0435407942	6.9647192955
141.688939916	41.1385725546	3.93967604637
-10.7565172887	11.8430642597	0
16.9417064342	-58.9201110224	1.03373587132
30.0684371114	-26.8889088854	0
-3.70253426465	35.2322916595	0
12.990825004	32.9749563648	8.22518730164
-10.3419617519	43.244282388	0
