-43.196,43.319
-43.196,43.319
-42.719,42.939
-42.719,42.939
-42.25,42.558
-42.249,42.557
-41.787,42.174
-41.787,42.174
-41.332,41.788
-41.331,41.788
-40.883,41.4
-40.883,41.4
-40.441,41.011
-40.441,41.011
-40.006,40.62
-40.006,40.62
-39.578,40.227
-23.391,18.98
-23.558,19.267
-23.391,18.979
-23.584,19.311
-23.584,19.311
-25.433,22.401
-25.433,22.402
-25.217,22.049
-37.141,37.848
-37.142,37.848
-36.757,37.449
-31.031,30.668
-31.031,30.668
-30.737,30.275
-30.737,30.275
-30.447,29.884
-30.447,29.883
-30.162,29.493
-30.161,29.493
-29.88,29.104
-44.172,44.071
-44.172,44.071
-43.681,43.696
-43.68,43.696
-36.378,37.049
-36.378,37.049
-36.005,36.649
-36.005,36.649
-35.637,36.248
-35.637,36.248
-35.275,35.848
-35.275,35.847
-34.919,35.447
-34.919,35.447
-34.568,35.046
-34.567,35.046
-34.222,34.645
-34.221,34.645
-33.881,34.245
-33.881,34.245
-33.545,33.845
-47.285,46.26
-47.36,46.308
-24.176,20.319
-24.176,20.32
-23.976,19.981
-23.976,19.981
-23.779,19.645
-26.795,24.565
-26.795,24.565
-26.56,24.199
-26.56,24.199
-26.329,23.835
-26.329,23.835
-26.1,23.473
-26.1,23.473
-25.875,23.114
-25.875,23.114
-25.653,22.757
-25.653,22.756
-27.274,25.303
-27.274,25.303
-27.033,24.933
-27.033,24.933
-23.779,19.644
-33.545,33.845
-33.214,33.445
-33.214,33.445
-32.888,33.046
-32.888,33.046
-32.567,32.648
-32.567,32.648
-32.251,32.25
-32.251,32.25
-31.939,31.853
-38.332,39.042
-38.332,39.042
-37.929,38.645
-31.939,31.853
-31.632,31.457
-31.329,31.062
-31.329,31.062
-24.584,21.004
-24.584,21.004
-24.379,20.661
-25.217,22.048
-25.003,21.698
-28.793,27.563
-28.793,27.563
-28.531,27.182
-28.531,27.182
-28.273,26.803
-28.273,26.802
-28.018,26.425
-28.018,26.425
-27.766,26.049
-27.766,26.049
-27.518,25.675
-27.518,25.675
-39.578,40.227
-39.156,39.834
-39.156,39.833
-38.741,39.439
-38.741,39.438
-37.929,38.645
-37.532,38.247
-24.379,20.66
-47.285,46.26
-46.747,45.903
-46.746,45.903
-46.216,45.542
-46.216,45.542
-45.694,45.179
-45.693,45.179
-45.179,44.812
-37.532,38.247
-31.632,31.457
-44.671,44.443
-44.672,44.443
-25.003,21.698
-24.792,21.35
-24.792,21.35
-45.178,44.812
-29.059,27.946
-29.059,27.946
-29.88,29.104
-29.603,28.717
-29.602,28.716
-29.329,28.331
-29.329,28.33
-36.757,37.449
-23.388,18.973
-23.391,18.979
-23.388,18.973
-23.387,18.973
-23.2,18.647
-23.199,18.647
-23.007,18.312
-22.926,18.171
-22.926,18.171
-22.926,18.171
-22.813,17.974
-22.813,17.973
-22.619,17.632
-22.46,17.352
-22.46,17.352
-22.46,17.352
-22.423,17.286
-22.423,17.286
-22.227,16.938
-21.99,16.515
-22.029,16.586
-21.99,16.515
-21.99,16.515
-21.831,16.23
-18.589,10.195
-18.755,10.515
-18.588,10.195
-18.588,10.195
-18.544,10.11
-21.029,14.775
-21.029,14.776
-20.827,14.404
-20.827,14.403
-20.623,14.029
-21.037,14.79
-21.231,15.144
-21.037,14.79
-21.037,14.79
-18.088,9.2326
-18.119,9.2912
-18.088,9.2326
-18.088,9.2323
-17.905,8.8778
-21.831,16.23
-21.632,15.871
-21.516,15.661
-21.516,15.661
-21.516,15.661
-21.432,15.509
-18.966,10.917
-18.966,10.917
-16.826,6.7735
-16.826,6.7738
-16.609,6.3461
-16.571,6.2723
-16.571,6.2722
-16.571,6.272
-19.085,11.144
-19.176,11.317
-19.085,11.144
-19.085,11.144
-20.555,13.902
-20.555,13.902
-20.555,13.902
-20.419,13.651
-17.08,7.2705
-17.26,7.6227
-17.08,7.2703
-17.08,7.2702
-17.043,7.1995
-22.227,16.937
-20.419,13.65
-20.214,13.269
-20.069,12.998
-20.069,12.998
-20.069,12.998
-20.008,12.885
-20.008,12.885
-19.801,12.497
-19.801,12.497
-19.594,12.107
-19.579,12.079
-19.579,12.079
-19.578,12.078
-19.385,11.713
-19.385,11.713
-17.905,8.8775
-17.691,8.4619
-21.432,15.509
-17.586,8.2575
-17.585,8.2574
-17.585,8.2572
-17.476,8.0435
-17.475,8.0432
-18.544,10.109
-18.332,9.7017
-18.332,9.7014
-17.043,7.1992
-16.518,6.1678
