3.374361940508707107e+02,3.888908091796888300e+01,1.400000000000000000e+02
3.368231739651059229e+02,3.861055416723564804e+01,1.400000000000000000e+02
3.370506854831040187e+02,3.866589005277892710e+01,1.400000000000000000e+02
3.410003542226006061e+02,-5.582568663468230596e+01,1.400000000000000000e+02
6.553427087832417897e+01,7.359748802629302133e+01,1.400000000000000000e+02
3.374202425575495568e+02,3.885077771851988615e+01,1.400000000000000000e+02
2.281880795467764500e+01,7.401621211039847026e+01,1.400000000000000000e+02
3.370337453557496019e+02,3.860386142852608771e+01,1.400000000000000000e+02
3.369416864938629033e+02,3.859442525153217929e+01,1.400000000000000000e+02
3.231472696762823489e+02,2.013471218938115470e+01,1.400000000000000000e+02
3.371063834511261348e+02,3.859176806506999213e+01,1.400000000000000000e+02
3.370472678060548333e+02,3.853541329327762810e+01,1.400000000000000000e+02
1.911523405031503486e+01,7.485403299001451671e+01,1.400000000000000000e+02
3.369186736646695408e+02,3.855812405028697043e+01,1.400000000000000000e+02
3.369411302678316247e+02,3.858022635100338960e+01,1.400000000000000000e+02
3.149606321933808886e+02,-3.184976075544227214e+01,1.400000000000000000e+02
3.279810952991966815e+02,-8.638196501541781203e+00,1.400000000000000000e+02
3.274617953975907767e+02,-5.733280324246449311e+01,1.400000000000000000e+02
3.231729071713970143e+02,2.007374920849001043e+01,1.400000000000000000e+02
3.231869609186989578e+02,2.003299827514429765e+01,1.400000000000000000e+02
3.231515677885337823e+02,2.009582013297197989e+01,1.400000000000000000e+02
3.230217123935836412e+02,2.657423156467709191e+01,1.400000000000000000e+02
3.369708403368127279e+02,3.844525852927709053e+01,1.400000000000000000e+02
3.368714716198525139e+02,3.866654873007528437e+01,1.400000000000000000e+02
3.369236246356703077e+02,3.857047997246968407e+01,1.400000000000000000e+02
3.442348136742688212e+02,-3.993206238902889993e+01,1.400000000000000000e+02
3.369202597027676234e+02,3.856278959831315234e+01,1.400000000000000000e+02
3.369803924196032199e+02,3.852504346300531779e+01,1.400000000000000000e+02
3.458755053148250340e+02,-3.913745991077803410e+01,1.400000000000000000e+02
3.460971938284279759e+02,-3.906133993419054207e+01,1.400000000000000000e+02
3.370324936460135632e+02,3.850010613555680550e+01,1.400000000000000000e+02
3.369660515227192263e+02,3.847860584283722574e+01,1.400000000000000000e+02
3.369172758277083517e+02,3.858614427557371584e+01,1.400000000000000000e+02
3.369076029369696244e+02,3.857668824706852462e+01,1.400000000000000000e+02
3.279739428063521132e+02,-8.635849638877955314e+00,1.400000000000000000e+02
3.261685939317984548e+02,-5.842096271783665173e+01,1.400000000000000000e+02
3.227478750775593994e+02,2.560943451802008042e+01,1.400000000000000000e+02
3.369548674861117661e+02,3.846399270952159100e+01,1.400000000000000000e+02
3.463943606947206604e+02,-3.930155208035032643e+01,1.400000000000000000e+02
3.231768209378162169e+02,2.018704548934203657e+01,1.400000000000000000e+02
3.261317486346194983e+02,2.235669781873351170e+01,1.400000000000000000e+02
3.262468508512454264e+02,-5.846148558198042622e+01,1.400000000000000000e+02
3.276395873103130043e+02,-8.909002519269344944e+00,1.400000000000000000e+02
3.231008216767271506e+02,2.021007802957732835e+01,1.400000000000000000e+02
8.691088233725580148e-01,-4.934411844904804667e+01,1.400000000000000000e+02
8.687099329674659032e-01,-4.934372176396506404e+01,1.400000000000000000e+02
3.369690637316907669e+02,3.848293101283044138e+01,1.400000000000000000e+02
3.449960392105094229e+02,-3.974160458433345866e+01,1.400000000000000000e+02
3.354690359035051301e+02,-2.177096861219100532e+01,1.400000000000000000e+02
3.296419973915600963e+02,-9.144170612905313078e+00,1.400000000000000000e+02
3.386992812000588629e+02,-5.607827812921610899e+01,1.400000000000000000e+02
3.227475181120435082e+02,2.557814256508578765e+01,1.400000000000000000e+02
3.460971938284279759e+02,-3.906133993419054207e+01,1.400000000000000000e+02
3.369653133495289694e+02,3.848101699726210256e+01,1.400000000000000000e+02
3.450593891722113540e+02,-3.979024946523693984e+01,1.400000000000000000e+02
3.461180139994796150e+02,-3.906675867944451852e+01,1.400000000000000000e+02
3.379105131955873276e+02,-5.654174969146390595e+01,1.400000000000000000e+02
3.460542869970330457e+02,-3.890703712956201343e+01,1.400000000000000000e+02
3.461040284078461582e+02,-3.906422931642576657e+01,1.400000000000000000e+02
3.462233119681989706e+02,-3.908264318360806300e+01,1.400000000000000000e+02
3.442539827070379488e+02,-3.998053086009929302e+01,1.400000000000000000e+02
3.380634816983891255e+02,-3.970373927942554104e+01,1.400000000000000000e+02
