3.342845013442219511e+02,-5.769117862551334497e+01,2.000000000000000000e+02
3.154845119722767208e+02,-2.757859102292756859e+01,2.000000000000000000e+02
3.352147866104538707e+02,-2.234735242789858489e+01,2.000000000000000000e+02
3.310402030427742943e+02,-5.496031189138977169e+01,2.000000000000000000e+02
3.310929857890928929e+02,-5.480513158095141080e+01,2.000000000000000000e+02
3.311311493547089526e+02,-5.486866419959217467e+01,2.000000000000000000e+02
3.303365652469074121e+02,3.178901482518652344e+01,2.000000000000000000e+02
3.320538527234061803e+02,-5.678393898769132875e+01,2.000000000000000000e+02
3.366605390170861369e+02,-6.055881081361446405e+01,2.000000000000000000e+02
3.361124681884977008e+02,-5.785753547538655539e+01,2.000000000000000000e+02
3.330742873876502586e+02,-5.620778772477441265e+01,2.000000000000000000e+02
3.303321669520991009e+02,3.182390746663129022e+01,2.000000000000000000e+02
3.303321669520991009e+02,3.182390746663129022e+01,2.000000000000000000e+02
3.307733719876073906e+02,3.208741936987914301e+01,2.000000000000000000e+02
3.300665093616578361e+02,3.196694828650485221e+01,2.000000000000000000e+02
3.306291639578713557e+02,3.183858484363005203e+01,2.000000000000000000e+02
3.278460707071503180e+02,-6.145782279674170212e+01,2.000000000000000000e+02
3.306791504549605065e+02,3.196220934570757066e+01,2.000000000000000000e+02
3.306012297921965342e+02,3.193782946380163423e+01,2.000000000000000000e+02
