3.276038288743758926e+02,-3.197652823178369275e+01
3.476029245455048340e+02,-5.766990118253762176e+01
3.554860592717665213e+02,-5.500168561937068290e+01
3.650453030707131452e-01,-4.897121938341761194e+01
3.588140988154328852e+02,-3.498538656971340544e+01
3.721686913822868648e-01,-4.897658543387101560e+01
3.305786430938727563e+02,5.991987389322972035e+01
3.554590460989264784e+02,-5.631074072508349815e+01
3.457947101155314726e+02,-5.471020764683735393e+01
3.281111178906978694e+02,-3.397256998246297854e+01
6.216026621129612018e+00,-5.724532089245876421e+01
2.992389402172638029e+02,3.335679798378124872e+01
3.022830749031723485e+02,4.809077251047202139e+01
5.795896757947324396e+00,-5.741241274802077754e+01
3.510204870356290030e+02,-5.720463010159507178e+01
3.650453030707131452e-01,-4.897121938341761194e+01
3.509564085125688280e+02,-5.688528333520451952e+01
3.546075098332619859e+02,-5.513294637578808022e+01
3.578057858720440549e+02,-5.034356531935068091e+01
3.320768425244658033e+02,5.983960226547713290e+01
3.022906462452853589e+02,4.814168133498350954e+01
3.022977199077204773e+02,4.816050841163026064e+01
3.023464184584011036e+02,4.826325145123690419e+01
3.023331185242372499e+02,4.828195447575047439e+01
3.543439435948172331e+02,-5.707117357974783545e+01
3.509564085125688280e+02,-5.688528333520451952e+01
3.554590460989264784e+02,-5.631074072508349815e+01
3.272382307207168424e+02,-3.182273989272917802e+01
2.503064975007511794e-01,-4.882946534000742389e+01
3.326339947303674762e+02,5.969827331970940065e+01
3.022215776502072231e+02,4.809592563021630696e+01
3.022905527067080129e+02,4.813102314061967490e+01
3.546063884016297152e+02,-5.513569215263943590e+01
3.589637282976012216e+02,-5.551301590877933734e+01
2.425022367205584006e-01,-4.873273970816792655e+01
3.320885947596252095e+02,5.982972788234999939e+01
3.320597356682531540e+02,5.983347132177491545e+01
3.327030492301083768e+02,5.973592194025357571e+01
3.323157155790856336e+02,6.001582574167008488e+01
3.320776235250806394e+02,5.984013219833426689e+01
3.022946316404513141e+02,4.812440954027616868e+01
3.023588193007129803e+02,4.847898803403386836e+01
2.639489054073909546e+00,-5.308269322623313258e+01
3.272382307207168424e+02,-3.182273989272917802e+01
2.503064975007511794e-01,-4.882946534000742389e+01
3.320899058403159074e+02,5.983324118001802105e+01
3.316629314232105799e+02,6.002743045684568557e+01
3.023240987374753672e+02,4.814687918243503617e+01
6.328959498560179919e-02,-4.871739548794455033e+01
3.320589551403783162e+02,5.983294125293566879e+01
2.879906522461634921e+00,-3.359855686718345424e+01
3.554566268440080421e+02,-5.629591244542197614e+01
3.509564085125688280e+02,-5.688528333520451952e+01
3.613551448781849862e-01,-4.872103478159358048e+01
2.347505510452774780e-01,-4.872443977402033966e+01
6.041932934641267711e-02,-4.879673678803204240e+01
3.327022309838425258e+02,5.973540146228168624e+01
3.309412895627398825e+02,6.013198917990456493e+01
3.022609519015884416e+02,4.811718398862357304e+01
3.593086202527122737e+02,-5.423208205469709497e+01
1.737732036551574086e-02,-4.868665614947010312e+01
3.279915022368269888e+02,-3.292257731245377528e+01
3.270999612449230654e+02,-3.200907250030417117e+01
3.022513181868207539e+02,4.816102092905517651e+01
3.022944336563864454e+02,4.817290802792931004e+01
3.023354341699814540e+02,4.829131946766025862e+01
3.595488922288649860e+02,-5.419188346304459714e+01
3.332200402704080489e+02,-7.930524280664833725e+00
2.993597508520093129e+02,3.348713599781297745e+01
3.558898504297445129e+02,-5.676736719874402581e+01
1.318103568285162730e+00,-5.698480571914853954e+01
3.650453030707131452e-01,-4.897121938341761194e+01
3.585802979933393431e+02,-4.974422133446010008e+01
3.591234934129591352e+02,-5.553677891366729824e+01
3.584526088993172834e+02,-4.972338561700934179e+01
2.425022367205584006e-01,-4.873273970816792655e+01
3.274484393301229943e+02,-3.213495109419049101e+01
3.309405730452680814e+02,6.013143713987101791e+01
3.014368578790829361e+02,4.868870323506995845e+01
1.172998470271241933e+00,-5.691897577514734508e+01
3.555729367507536836e+02,-5.523330789163089349e+01
2.900790882861698505e-01,-4.878188453859811347e+01
3.156292111327984458e+02,-2.418569137255549251e+01
1.881873218049301411e+00,-5.674371600974858154e+01
3.156292111327984458e+02,-2.418569137255549251e+01
3.555729367507536836e+02,-5.523330789163089349e+01
3.154655186373975653e+02,-2.390548221669596174e+01
3.650453030707131452e-01,-4.897121938341761194e+01
1.737732036551574086e-02,-4.868665614947010312e+01
1.737732036551574086e-02,-4.868665614947010312e+01
7.588684815108519277e-02,-4.889281983059289871e+01
7.588684815108519277e-02,-4.889281983059289871e+01
3.595075302637838490e+02,-5.692646206858532310e+01
1.737732036551574086e-02,-4.868665614947010312e+01
1.737732036551574086e-02,-4.868665614947010312e+01
6.041932934641267711e-02,-4.879673678803204240e+01
3.701841590306677587e-01,-4.875066977802196533e+01
1.548021355314463277e+00,-5.695766052512035316e+01
3.589637282976012216e+02,-5.551301590877933734e+01
3.589637282976012216e+02,-5.551301590877933734e+01
4.914818710969483528e-01,-5.293097104388568397e+01
3.450952892614852203e+02,-5.568410347955514084e+01
3.556019536952209137e+02,-5.566110917903350241e+01
1.181790506118366668e+00,-5.687766116282129047e+01
3.270733958914864274e+02,-3.186549612934046749e+01
3.584526088993172834e+02,-4.972338561700934179e+01
1.548021355314463277e+00,-5.695766052512035316e+01
3.599107568335608676e+02,-5.447009282889359127e+01
3.533731851279460443e+02,-5.759448452864789658e+01
3.558898504297445129e+02,-5.676736719874402581e+01
3.596330876330565616e+02,-5.427783310459118837e+01
3.556019536952209137e+02,-5.566110917903350241e+01
3.556019536952209137e+02,-5.566110917903350241e+01
3.274350646902240669e+02,-3.207380892083035917e+01
3.546365002112907518e+02,-5.510689495125012627e+01
3.554612101368755930e+02,-5.631894964552954974e+01
3.613551448781849862e-01,-4.872103478159358048e+01
3.594435260620838903e+02,-5.640848140309565650e+01
3.556019536952209137e+02,-5.566110917903350241e+01
3.556019536952209137e+02,-5.566110917903350241e+01
