3.532007113533206848e+02,-3.923885191414370155e+01,2.000000000000000000e+02
3.344943157213380687e+02,-1.087466029875602125e+01,2.000000000000000000e+02
3.519094787223752974e+02,-3.908008360708329576e+00,2.000000000000000000e+02
3.506674676045602723e+02,-3.665052187119485438e+01,2.000000000000000000e+02
3.506888315696123755e+02,-3.649333256951368298e+01,2.000000000000000000e+02
3.507227289892051658e+02,-3.655479332749013111e+01,2.000000000000000000e+02
3.422142934994826646e+02,4.977786828817161791e+01,2.000000000000000000e+02
3.515711420669035761e+02,-3.842123980187189147e+01,2.000000000000000000e+02
3.550213745510906733e+02,-4.203156951958028031e+01,2.000000000000000000e+02
3.544706122782803277e+02,-3.934807005858409923e+01,2.000000000000000000e+02
3.522294991125077104e+02,-3.780407308000221889e+01,2.000000000000000000e+02
3.422025299568680907e+02,4.981212911336178450e+01,2.000000000000000000e+02
3.422025299568680907e+02,4.981212911336178450e+01,2.000000000000000000e+02
3.427360116823787735e+02,5.011512107554777629e+01,2.000000000000000000e+02
3.418298398123912989e+02,4.992889257464140229e+01,2.000000000000000000e+02
3.425888528897481820e+02,4.985448033826500591e+01,2.000000000000000000e+02
3.493376151332236077e+02,-4.328277461043163044e+01,2.000000000000000000e+02
3.426334889185666270e+02,4.998198684504104250e+01,2.000000000000000000e+02
3.425354449399500822e+02,4.995054660932940038e+01,2.000000000000000000e+02
