2.651075666587107662e+02,6.877914284810451306e+01,4.000000000000000000e+01
2.611218272583288922e+02,5.177063894207381622e+01,4.000000000000000000e+01
2.628120169488073543e+02,5.189567458388643217e+01,4.000000000000000000e+01
2.646238739784161567e+02,6.877537903371100469e+01,4.000000000000000000e+01
2.652800431545707625e+02,6.883600553240994202e+01,4.000000000000000000e+01
2.846526436845464758e+01,-1.074780636419927582e+01,4.000000000000000000e+01
2.924516352685551368e+01,-1.182341997669874445e+01,4.000000000000000000e+01
2.649838608155452562e+02,6.875160355797530087e+01,4.000000000000000000e+01
2.949735356152623211e+01,-1.198117332710008220e+01,4.000000000000000000e+01
2.201355137960130293e+01,-1.632217754101221630e+01,4.000000000000000000e+01
2.241616612769813344e+01,-1.671491103536073908e+01,4.000000000000000000e+01
