3.373375529691091401e+02,-2.008550501055029969e+01,1.000000000000000000e+02
3.544565243442330029e+02,-4.554167146883125383e+01,1.000000000000000000e+02
7.534195632981767199e-01,-4.311312166291552472e+01,1.000000000000000000e+02
5.308197912696437371e+00,-3.734387084646995447e+01,1.000000000000000000e+02
5.255159834951138365e+00,-2.331147855330134533e+01,1.000000000000000000e+02
5.313462920507980414e+00,-3.734962747037461384e+01,1.000000000000000000e+02
3.325389345742908063e+02,7.178475063638417453e+01,1.000000000000000000e+02
6.001155977180329115e-01,-4.441757637507779322e+01,1.000000000000000000e+02
3.531774790753361799e+02,-4.255403929100801008e+01,1.000000000000000000e+02
3.379032518658943332e+02,-2.205696176998160141e+01,1.000000000000000000e+02
8.778896999416867075e+00,-4.594454932920114487e+01,1.000000000000000000e+02
3.009535935117357894e+02,4.198662554239268019e+01,1.000000000000000000e+02
2.995481275835474548e+02,5.686968367875268626e+01,1.000000000000000000e+02
8.424151295404620043e+00,-4.608113765912654713e+01,1.000000000000000000e+02
3.570998634249230577e+02,-4.515650866250246764e+01,1.000000000000000000e+02
5.308197912696437371e+00,-3.734387084646995447e+01,1.000000000000000000e+02
3.570739709118934684e+02,-4.483578740778583693e+01,1.000000000000000000e+02
5.282956196151115946e-02,-4.320877281030202965e+01,1.000000000000000000e+02
3.069823506439583127e+00,-3.857391653487954386e+01,1.000000000000000000e+02
3.349581675384412733e+02,7.179053391878039747e+01,1.000000000000000000e+02
2.995345608182644241e+02,5.692030337628521863e+01,1.000000000000000000e+02
2.995345997830117994e+02,5.693971292008115626e+01,1.000000000000000000e+02
2.995466877033285868e+02,5.704725770759882408e+01,1.000000000000000000e+02
2.995225512865922610e+02,5.706325367856322828e+01,1.000000000000000000e+02
3.596632823089015005e+02,-4.513238262630563469e+01,1.000000000000000000e+02
3.570739709118934684e+02,-4.483578740778583693e+01,1.000000000000000000e+02
6.001155977180329115e-01,-4.441757637507779322e+01,1.000000000000000000e+02
3.369990260847687864e+02,-1.994833429446523354e+01,1.000000000000000000e+02
5.229390060073352942e+00,-3.719605287771832280e+01,1.000000000000000000e+02
