6.201596826332504975e+00,-4.525775023907409889e+01,2.000000000000000000e+02
3.356636487248621279e+02,-2.357664602229067086e+01,2.000000000000000000e+02
3.512500774348676487e+02,-1.228359211444982080e+01,2.000000000000000000e+02
2.208910652310097866e+00,-4.365468463794197618e+01,2.000000000000000000e+02
2.148349006811139272e+00,-4.350276997869878670e+01,2.000000000000000000e+02
2.215300204755624947e+00,-4.354927759729795866e+01,2.000000000000000000e+02
3.265959342844302000e+02,3.685097856787087522e+01,2.000000000000000000e+02
4.090000667032533066e+00,-4.501069780816750665e+01,2.000000000000000000e+02
9.682846531449973426e+00,-4.723625114598349484e+01,2.000000000000000000e+02
7.539097300991788764e+00,-4.496310701669026599e+01,2.000000000000000000e+02
4.420340003264040973e+00,-4.424002775841787383e+01,2.000000000000000000e+02
3.265735565304275951e+02,3.688116046189306729e+01,2.000000000000000000e+02
3.265735565304275951e+02,3.688116046189306729e+01,2.000000000000000000e+02
3.268627240872671109e+02,3.727657088431557497e+01,2.000000000000000000e+02
3.262426570395278418e+02,3.691734761698098310e+01,2.000000000000000000e+02
3.268530627180734882e+02,3.699939320356185846e+01,2.000000000000000000e+02
4.745602864423309697e+00,-5.013788102827954418e+01,2.000000000000000000e+02
3.268370012664870501e+02,3.712946876069975843e+01,2.000000000000000000e+02
3.267743385636084668e+02,3.707978783912211185e+01,2.000000000000000000e+02
