319.338004598	-33.7720489363	0.0588801749292
289.529257742	72.1672339056	-2.02143479086e-05
4.89929803333	-40.8444983993	1.4086310403
280.99666472	66.9747025995	-0.00105755338983
7.21395188554	-43.2532830998	3.01628511089
13.7669103745	-17.5654736927	3.55360264827
4.93557084503	-40.9147125518	1.43842516999
10.0934205751	-41.8003263982	9.46814342683
22.7920072904	-14.8900266008	2.57328840004
280.490556256	66.932968968	0.00037322204589
62.1508621696	-13.4742250954	1.73260549405
4.59476358474	-36.1729592222	1.16701851589
7.21395188554	-43.2532830998	3.01628511089
7.21395188554	-43.2532830998	3.01628511089
62.1508621696	-13.4742250954	1.73260549405
22.002718871	-15.2440301102	2.41495103818
280.539276094	67.0907633833	0.000808352779682
269.077832444	60.428426535	6.89781104839e-07
62.1817720802	-13.5067454305	1.72058796243
4.47650719793	-35.7648868707	1.10962964789
6.30199579388	-44.6965444286	2.80267464081
280.3590287	67.1905701961	0.000505490953793
280.998701576	66.9930363541	-0.000928258949865
17.0967284089	-41.74766924	17.6503958344
7.53432119255	-44.922638838	3.74930142499
62.1817720802	-13.5067454305	1.72058796243
4.94628912008	-41.0084578561	1.47238318682
280.745894694	66.7079468639	2.06291841808e-05
279.886735134	66.9914019895	-9.202598578e-05
5.06479416791	-36.2071938189	1.23071966262
6.48264224154	-39.3019545267	1.18222410796
4.28168662182	-41.6742620734	1.63013927417
268.228410839	60.4692575103	-1.24398671113e-07
268.151137577	60.4546855071	-5.32242734207e-08
22.7105132807	-14.9751979856	2.56953444611
22.4679322326	-15.0435915589	2.5181062278
22.7803718713	-14.8863232235	2.57002371952
280.270071856	67.1886760828	0.000319845939733
280.278911106	67.1928166103	0.000340606162901
280.956651703	66.9866855288	-0.000565352306383
16.2753121603	-39.8644993697	2.44808431827
3.17627012781	-35.4670439261	1.10711564038
279.876577725	66.9987222866	-6.26597427972e-05
280.610405381	66.9589969404	0.000707312962832
280.761089774	66.7202479048	-5.57173664217e-06
280.667113143	67.0752676573	0.000929803977307
22.5253243187	-14.950650881	2.51813777061
280.586575972	66.7027184358	-0.000206737104298
280.706179267	66.7429917817	0.000187917904239
280.742089256	66.909097749	0.000509315012921
4.28168662182	-41.6742620734	1.63013927417
280.591159332	66.7097849034	-0.000152709429755
280.493702506	66.6828457334	-0.00083649909896
280.577826817	66.6984291884	-0.000268636755487
280.645908389	66.7420621786	0.000152365840189
280.570695113	66.6919996798	-0.000338304000695
3.16670800985	-35.5029249988	1.10604577196
280.864859719	66.7484500159	-0.000903326687058
280.946920212	66.8892112549	-0.00116175793673
4.28168662182	-41.6742620734	1.63013927417
4.89125119913	-40.9441310133	1.44151981906
22.2746778096	-15.4732375998	2.48784939864
22.2746778096	-15.4732375998	2.48784939864
280.457709756	66.9630016086	0.000362291187696
280.452741538	66.9632381964	0.000347474208279
280.48853636	66.9764039909	0.000489110157182
280.479084866	66.9661816699	0.000435678115509
280.632030911	66.8849729766	0.000555679873471
280.764775289	66.7602185918	6.10999298105e-05
280.183057945	67.6339160396	8.45774383492e-05
280.351541825	66.9428050122	-3.70556126274e-05
22.6665832656	-14.8525885036	2.53606205247
271.193465366	50.7736147939	0.0183587929831
4.50602364654	-41.4815834407	1.57956333051
280.619292381	67.0028561278	0.000800591363971
270.819423794	49.8107672532	0.410919960225
280.510440088	66.9591929818	0.000502404721616
22.8018378437	-16.0893634718	2.60084409395
22.5978228037	-15.4296711301	2.58575436019
270.726242819	50.828621664	-0.00844872378305
270.757983306	49.8844528874	0.389829730387
270.743140654	49.9112335162	0.381215025362
270.795210404	49.9939147895	0.362168395527
