> 0 contour -Z0
180	-38.1480502486	0
179.234364212	-38	0
179	-37.9592537284	0
178	-37.8202501535	0
177	-37.715316534	0
176	-37.6384044886	0
175	-37.5829133391	0
174	-37.5422128439	0
173	-37.5100249052	0
172	-37.4806599319	0
171	-37.4491245449	0
170	-37.4111332595	0
169	-37.3630546629	0
168	-37.3018192947	0
167	-37.2248102576	0
166	-37.1297490448	0
165	-37.0145848757	0
164.893385589	-37	0
164	-36.8860054016	0
163	-36.736789465	0
162	-36.5643190145	0
161	-36.3668659627	0
160	-36.1425167918	0
159.428898931	-36	0
159	-35.8960002065	0
158	-35.6297335029	0
157	-35.3327173591	0
156	-35.0019727719	0
155.994276043	-35	0
155	-34.6538732648	0
154	-34.2686326504	0
153.352246225	-34	0
153	-33.848146975	0
152	-33.3951154947	0
151.19830054	-33	0
151	-32.8953399658	0
150	-32.3530353606	0
149.389471769	-32	0
149	-31.751142621	0
148	-31.0812532529	0
147.878818877	-31	0
147	-30.326580584	0
146.586863011	-30	0
146	-29.4588840008	0
145.505771607	-29	0
145	-28.4433671534	0
144.590602428	-28	0
144	-27.2357332259	0
143.810833201	-27	0
143.118517041	-26	0
143	-25.8085344434	0
142.46506232	-25	0
142	-24.2162806541	0
141.860901386	-24	0
141.230420649	-23	0
141	-22.6357930303	0
140.558768719	-22	0
140	-21.2217663676	0
139.826156229	-21	0
139	-20.0166548956	0
138.984993255	-20	0
138.002386928	-19	0
138	-18.9977719784	0
137	-18.0997711718	0
136.889438719	-18	0
136	-17.2566627562	0
135.708159775	-17	0
135	-16.4122188389	0
134.546276569	-16	0
134	-15.5201099515	0
133.473206103	-15	0
133	-14.53538692	0
132.520592898	-14	0
132	-13.4034298062	0
131.690350771	-13	0
131	-12.0443843715	0
130.971526541	-12	0
130.358512402	-11	0
130	-10.3420082927	0
129.830739811	-10	0
129.384975851	-9	0
129.009605527	-8	0
129	-7.97051388025	0
128.702381402	-7	0
128.4577232	-6	0
128.27294898	-5	0
128.14647907	-4	0
128.077704787	-3	0
128.06697005	-2	0
128.115605533	-1	0
128.226019084	0	0
128.401854873	1	0
128.648239374	2	0
128.972147409	3	0
129	3.07059574872	0
129.376778603	4	0
129.874253854	5	0
130	5.21786345541	0
130.472434759	6	0
131	6.75139570236	0
131.184730589	7	0
132	7.97325515747	0
132.023942947	8	0
133	8.99239885807	0
133.008060157	9	0
134	9.87011432648	0
134.160988986	10	0
135	10.6410937905	0
135.515211463	11	0
136	11.3245970309	0
137	11.9328030348	0
137.118647099	12	0
138	12.4851581752	0
139	12.9782704115	0
139.046839714	13	0
140	13.4323552847	0
141	13.841108501	0
141.417138994	14	0
142	14.2176622599	0
143	14.5631181598	0
144	14.8798928857	0
144.401545703	15	0
145	15.1753450483	0
146	15.4497479796	0
147	15.7048495412	0
148	15.943672955	0
148.246627867	16	0
149	16.1686984599	0
150	16.3796885908	0
151	16.5779368877	0
152	16.7646371722	0
153	16.940625906	0
153.356301248	17	0
154	17.1063292325	0
155	17.261744827	0
156	17.4073214829	0
157	17.5434398651	0
158	17.6704127192	0
159	17.7885307074	0
160	17.8981029987	0
161	17.9994927645	0
161.00547415	18	0
162	18.0945471227	0
163	18.1827125549	0
164	18.2647259831	0
165	18.3414497972	0
166	18.413867712	0
167	18.4830763042	0
168	18.5502653718	0
169	18.6166869402	0
170	18.6836161613	0
171	18.7523056865	0
172	18.8239406347	0
173	18.8995973468	0
174	18.9802141786	0
174.23096478	19	0
175	19.0720728934	0
176	19.1729144007	0
177	19.2816219628	0
178	19.3985144496	0
179	19.5238327384	0
180	19.6578035951	0
> 0 contour -Z0
180	59.9164196849	0
179	59.1133149862	0
178.85805124	59	0
178	58.2735268474	0
177.668862343	58	0
177	57.4000207782	0
176.52993995	57	0
176	56.5002426803	0
175.419744134	56	0
175	55.5931355953	0
174.295152396	55	0
174	54.7193576992	0
173.057293676	54	0
173	53.9510779493	0
172	53.329836309	0
171.105207883	53	0
171	52.9592021778	0
170	52.7895593643	0
169	52.8089576811	0
168	52.9611220658	0
167.851973772	53	0
167	53.190879643	0
166	53.4777824283	0
165	53.8028576523	0
164.450707316	54	0
164	54.1460856795	0
163	54.4976517558	0
162	54.8559772521	0
161.612086952	55	0
161	55.2137386799	0
160	55.5694075227	0
159	55.92167373	0
158.780923486	56	0
158	56.270848453	0
157	56.6153106689	0
156	56.9541857131	0
155.865423948	57	0
155	57.2928315997	0
154	57.6269799769	0
153	57.9565671496	0
152.868262917	58	0
152	58.2900606394	0
151	58.6211706102	0
150	58.9500713199	0
149.848363861	59	0
149	59.2874307036	0
148	59.6254631579	0
147	59.9640671089	0
146.894334346	60	0
146	60.3168869019	0
145	60.672662735	0
144.087690353	61	0
144	61.0332095027	0
143	61.4136461616	0
142	61.7975055426	0
141.477547884	62	0
141	62.1976326108	0
140	62.6139838696	0
139.082380593	63	0
139	63.0375872254	0
138	63.4950987697	0
137	63.9559840746	0
136.904868677	64	0
136	64.4609971046	0
135	64.9719416965	0
134.945133451	65	0
134	65.5438914001	0
133.205879152	66	0
133	66.1371871233	0
132	66.7986952513	0
131.693785012	67	0
131	67.5465976894	0
130.417100668	68	0
130	68.4083067775	0
129.383880377	69	0
129	69.4979267716	0
128.602703542	70	0
128.084898591	71	0
128	71.3692646623	0
127.848546699	72	0
127.92345798	73	0
128	73.1871876121	0
128.360629201	74	0
129	74.7465080619	0
129.240397274	75	0
130	75.5501542091	0
130.702032894	76	0
131	76.1489046514	0
132	76.6044843793	0
132.988542731	77	0
133	77.0038986267	0
134	77.3214105666	0
135	77.6050899029	0
136	77.8590524197	0
136.610331267	78	0
137	78.0821733028	0
138	78.2766810358	0
139	78.4525774121	0
140	78.6116489768	0
141	78.7554440498	0
142	78.8853088617	0
142.978906976	79	0
143	79.0023929132	0
144	79.1069221199	0
145	79.201068908	0
146	79.2855299413	0
147	79.3609167933	0
148	79.4277660549	0
149	79.4865472317	0
150	79.5376698375	0
151	79.5814892054	0
152	79.6183113456	0
153	79.6483972669	0
154	79.6719663143	0
155	79.6891990304	0
156	79.7002397776	0
157	79.7051983476	0
158	79.7041518688	0
159	79.6971454024	0
160	79.6841936111	0
161	79.6652804613	0
162	79.6403598189	0
163	79.6093554497	0
164	79.5721604824	0
165	79.5286370516	0
166	79.4786152244	0
167	79.4218918681	0
168	79.3582293391	0
169	79.2873536348	0
170	79.2089524418	0
171	79.1226726025	0
172	79.0281176399	0
172.275796145	79	0
173	78.9254749417	0
174	78.8137897849	0
175	78.6922109127	0
176	78.5600758791	0
177	78.4166506231	0
178	78.2611226439	0
179	78.0925936475	0
179.514267564	78	0
180	77.9080224633	0
> 0 contour -Z0
-180	77.908022441	0
-179	77.7053858638	0
-178	77.4852368236	0
-177	77.2460239232	0
-176.051957071	77	0
-176	76.9851885438	0
-175	76.6845850348	0
-174	76.3556292653	0
-173.012263834	76	0
-173	75.9948800802	0
-172	75.5544363856	0
-171	75.0665283278	0
-170.871063158	75	0
-170	74.4340596497	0
-169.388210058	74	0
-169	73.6116585135	0
-168.430038989	73	0
-168	72.1708061546	0
-167.915947743	72	0
-167.788839966	71	0
-168	70.0657957792	0
-168.013866246	70	0
-168.549023807	69	0
-169	68.4623436928	0
-169.364005089	68	0
-170	67.4069713354	0
-170.410084546	67	0
-171	66.5336214006	0
-171.634341359	66	0
-172	65.7405613065	0
-172.981008105	65	0
-173	64.9873575196	0
-174	64.2877113819	0
-174.388128638	64	0
-175	63.5847029984	0
-175.815043941	63	0
-176	62.8743119985	0
-177	62.1645876169	0
-177.223127484	62	0
-178	61.439804256	0
-178.588495761	61	0
-179	60.6903452873	0
-179.895353429	60	0
-180	59.9164196551	0
> 0 contour -Z0
-180	19.6578035653	0
-179	19.8007052541	0
-178	19.9529266357	0
-177.707501471	20	0
-177	20.1280206591	0
-176	20.3192403913	0
-175	20.5216799378	0
-174	20.7360543013	0
-173	20.9631958008	0
-172.845622361	21	0
-172	21.2263257504	0
-171	21.5056393147	0
-170	21.7967658639	0
-169.326579034	22	0
-169	22.1090491116	0
-168	22.4483145475	0
-167	22.7902449369	0
-166.386464834	23	0
-166	23.1422222108	0
-165	23.5015577674	0
-164	23.8461945653	0
-163.529266179	24	0
-163	24.1814675033	0
-162	24.4971262515	0
-161	24.7795357704	0
-160.099111982	25	0
-160	25.0252729822	0
-159	25.2358646542	0
-158	25.3955977559	0
-157	25.4979678392	0
-156	25.5346471667	0
-155	25.4948580563	0
-154	25.3643729985	0
-153	25.123904258	0
-152.659202576	25	0
-152	24.7685554028	0
-151	24.27588135	0
-150.577027172	24	0
-150	23.6425182819	0
-149.179782867	23	0
-149	22.8677748442	0
-148.019873381	22	0
-148	21.9836320877	0
-147	21.0285363141	0
-146.973803025	21	0
-146	20.0282756761	0
-145.974541811	20	0
-145	19.0092324056	0
-144.99167494	19	0
-144.009557664	18	0
-144	17.9909672141	0
-143.018560886	17	0
-143	16.9824762344	0
-142.014227092	16	0
-142	15.9866172671	0
-141	15.0034673628	0
-140.996597169	15	0
-140	14.0312218424	0
-139.968749646	14	0
-139	13.0647601858	0
-138.934228398	13	0
-138	12.0993669108	0
-137.898183219	12	0
-137	11.1303734928	0
-136.865965515	11	0
-136	10.1535473019	0
-135.842332378	10	0
-135	9.16550217569	0
-134.83074674	9	0
-134	8.16424043477	0
-133.832794562	8	0
-133	7.14990743995	0
-132.847669065	7	0
-132	6.12578724325	0
-131.871580914	6	0
-131	5.09947106242	0
-130.896824837	5	0
-130	4.08397658914	0
-129.910009697	4	0
-129	3.09841570258	0
-128.888461389	3	0
-128	2.16770514846	0
-127.792539909	2	0
-127	1.32096028328	0
-126.547967166	1	0
-126	0.588723599911	0
-125.000110626	0	0
-125	-6.8724155426e-05	0
-124	-0.413058280945	0
-123	-0.613027989864	0
-122	-0.545868694782	0
-121	-0.132697224617	0
-120.831862211	0	0
-120	0.735066711903	0
-119.798511267	1	0
-119.091912083	2	0
-119	2.13511219621	0
-118.521422803	3	0
-118	3.94367671013	0
-117.972247779	4	0
-117.447316259	5	0
-117	5.79254823923	0
-116.885133266	6	0
-116.272735864	7	0
-116	7.40144482255	0
-115.561866939	8	0
-115	8.67908543348	0
-114.68885541	9	0
-114	9.62979865074	0
-113.466689974	10	0
-113	10.2911268473	0
-112	10.7016277909	0
-111	10.9023658037	0
-110	10.9283133745	0
-109	10.8111225367	0
-108	10.5776180625	0
-107	10.2496105283	0
-106.395946443	10	0
-106	9.84431266785	0
-105	9.37740758061	0
-104.277003527	9	0
-104	8.8590618372	0
-103	8.2967325747	0
-102.506673932	8	0
-102	7.69582366943	0
-101	7.06366553903	0
-100.903426588	7	0
-100	6.3912730515	0
-99.4336782098	6	0
-99	5.68792569637	0
-98.0612267256	5	0
-98	4.95239883661	0
-97	4.16680823267	0
-96.7871196419	4	0
-96	3.33012548089	0
-95.6084282994	3	0
-95	2.43343406916	0
-94.5263950229	2	0
-94	1.46000191569	0
-93.539588064	1	0
-93	0.388845980167	0
-92.6438339055	0	0
-92	-0.801539629698	0
-91.8326608241	-1	0
-91.0892808437	-2	0
-91	-2.13371950388	0
-90.3854077458	-3	0
-90	-3.59497630596	0
-89.7170801163	-4	0
-89.057358861	-5	0
-89	-5.08819329739	0
-88.3511906266	-6	0
-88	-6.48623389006	0
-87.5880652368	-7	0
-87	-7.7023344636	0
-86.7196058333	-8	0
-86	-8.71921288967	0
-85.6805179119	-9	0
-85	-9.56017366052	0
-84.3886145949	-10	0
-84	-10.2631408572	0
-83	-10.8494032323	0
-82.6950592697	-11	0
-82	-11.3297613859	0
-81	-11.7263949811	0
-80.1446998715	-12	0
-80	-12.0457808375	0
-79	-12.2632044554	0
-78	-12.3852954507	0
-77	-12.3816205263	0
-76	-12.1945499182	0
-75.5464352965	-12	0
-75	-11.6409109533	0
-74.4563491046	-11	0
