> -1 contour -Z-1
154	10.4128386378	-1
155	10.6769618392	-1
156	10.6102895141	-1
157	10.4654225111	-1
158	10.3224942982	-1
159	10.1962655485	-1
160	10.0593637489	-1
160.310880423	10	-1
161	9.83348286152	-1
162	9.49973368645	-1
163	9.06764726341	-1
163.141190544	9	-1
164	8.49096187949	-1
164.903306067	8	-1
165	7.93291610479	-1
166	7.42024320364	-1
167	7.1219701916	-1
168	7.02724813856	-1
169	7.05098034814	-1
169.467857182	7	-1
170	6.92969495058	-1
171	6.24834664166	-1
171.179498792	6	-1
171.862203121	5	-1
172	4.75569456816	-1
172.302655429	4	-1
172.545269966	3	-1
172.574335694	2	-1
172.401542395	1	-1
172.049953289	0	-1
172	-0.0929668471217	-1
171.477730006	-1	-1
171	-1.57781654596	-1
170.521727741	-2	-1
170	-2.3267185688	-1
169	-2.67299085855	-1
168	-2.85112303495	-1
167	-2.97435235977	-1
166.81361264	-3	-1
166	-3.10263177007	-1
165	-3.29997169971	-1
164	-3.65177321434	-1
163.402408749	-4	-1
163	-4.32812386751	-1
162.399492651	-5	-1
162	-5.84887105227	-1
161.923724353	-6	-1
161.64708364	-7	-1
161.558962703	-8	-1
161.541299045	-9	-1
161.487688065	-10	-1
161.29340896	-11	-1
161	-11.6827529669	-1
160.795809746	-12	-1
160	-12.7732813954	-1
159.557333171	-13	-1
159	-13.2171397358	-1
158	-13.2522807121	-1
157.304812372	-13	-1
157	-12.7696972489	-1
156.51594466	-12	-1
156.50744307	-11	-1
156.82210125	-10	-1
157	-9.57436794043	-1
157.254066586	-9	-1
157.620695204	-8	-1
157.828820512	-7	-1
157.868905768	-6	-1
157.768735558	-5	-1
157.609875858	-4	-1
157.559207618	-3	-1
157.860291854	-2	-1
158	-1.80971901119	-1
158.779346958	-1	-1
159	-0.804801881313	-1
159.777481794	0	-1
160	0.349529147148	-1
160.313893974	1	-1
160.453579605	2	-1
160.225551844	3	-1
160	3.36050105095	-1
159.578569919	4	-1
159	4.54582086205	-1
158.474830806	5	-1
158	5.3298677206	-1
157	5.94596137106	-1
156.916127056	6	-1
156	6.5536185503	-1
155.313457489	7	-1
155	7.23770999908	-1
154.187486351	8	-1
154	8.2833276391	-1
153.637699127	9	-1
153.632697284	10	-1
154	10.4128386378	-1
> -1 contour -Z-1
23	8.52015727758	-1
24	8.62521249056	-1
24.7644646764	8	-1
25	7.70466554165	-1
25.3186513782	7	-1
25.3600343466	6	-1
25	5.4717438817	-1
24.2763831317	5	-1
24	4.91414602101	-1
23	4.85121905804	-1
22.3285557032	5	-1
22	5.19244617224	-1
21.5915093124	6	-1
21.7739489973	7	-1
22	7.44529432058	-1
22.44979316	8	-1
23	8.52015727758	-1
> -1 contour -Z-1
-159	3.16845327616	-1
-158	3.22425359488	-1
-157	3.22408775985	-1
-156	3.23181703687	-1
-155	3.27027243376	-1
-154	3.29998338223	-1
-153	3.17425781488	-1
-152.674336135	3	-1
-152	2.18391956389	-1
-151.923681088	2	-1
-151.722050697	1	-1
-151.672027558	0	-1
-151.734641492	-1	-1
-151.882954672	-2	-1
-152	-2.52680808306	-1
-152.13054502	-3	-1
-152.521892786	-4	-1
-153	-4.82787245512	-1
-153.115382791	-5	-1
-154	-5.81231129169	-1
-154.197660804	-6	-1
-155	-6.48005223274	-1
-155.720326245	-7	-1
-156	-7.14053322375	-1
-157	-7.73653483391	-1
-157.401068866	-8	-1
-158	-8.30002677441	-1
-159	-8.77428364754	-1
-159.586537927	-9	-1
-160	-9.13050070405	-1
-161	-9.33817183971	-1
-162	-9.45968785882	-1
-163	-9.54358184338	-1
-164	-9.65118151903	-1
-165	-9.85721564293	-1
-165.413690388	-10	-1
-166	-10.1794677228	-1
-167	-10.6676972508	-1
-167.460295439	-11	-1
-168	-11.4070285857	-1
-168.635104269	-12	-1
-169	-12.3854762912	-1
-169.645979375	-13	-1
-170	-13.3693822026	-1
-171	-13.7993759513	-1
-171.298247993	-13	-1
-171.04136404	-12	-1
-171	-11.9306807816	-1
-170.313566357	-11	-1
-170	-10.5900164843	-1
-169.49542743	-10	-1
-169	-9.39379686117	-1
-168.670054257	-9	-1
-168	-8.19217926264	-1
-167.847648561	-8	-1
-167.002708049	-7	-1
-167	-6.99693582393	-1
-166.16211988	-6	-1
-166	-5.79713463783	-1
-165.431638718	-5	-1
-165	-4.29216814041	-1
-164.840853572	-4	-1
-164.376315534	-3	-1
-164	-2.01213800907	-1
-163.995455682	-2	-1
-163.616774499	-1	-1
-163.190268159	0	-1
-163	0.353291302919	-1
-162.589868724	1	-1
-162	1.72907829285	-1
-161.692960262	2	-1
-161	2.5275400877	-1
-160	2.96625304222	-1
-159.83375448	3	-1
-159	3.16845327616	-1
> -1 contour -Z-1
15	-3.64425128698	-1
16	-3.4746363163	-1
17	-3.84491290152	-1
17.1516062915	-4	-1
18	-4.96419459209	-1
18.0199992843	-5	-1
18.5140676498	-6	-1
18.9482648969	-7	-1
19	-7.14859843254	-1
19.2350894213	-8	-1
19.4490733445	-9	-1
19.6164484024	-10	-1
19.7522203922	-11	-1
19.8864476681	-12	-1
20	-12.63264364	-1
20.0578052923	-13	-1
20.3095622659	-14	-1
20.6767812967	-15	-1
21	-15.6980382204	-1
21.1257876307	-16	-1
21.6540498137	-17	-1
22	-17.5534671843	-1
22.2681246996	-18	-1
22.9850071669	-19	-1
23	-19.0183952451	-1
23.7717489004	-20	-1
24	-20.2859019041	-1
24.5169945955	-21	-1
25	-21.7839917094	-1
25.1168177724	-22	-1
25.4843984544	-23	-1
25.6415753365	-24	-1
25.6084915996	-25	-1
25.4247798026	-26	-1
25.1437034011	-27	-1
25	-27.552978158	-1
24.820255816	-28	-1
24.691983819	-29	-1
25	-29.5128769875	-1
26	-29.9384548813	-1
27	-29.9869462587	-1
28	-29.99905568	-1
28.0181729682	-30	-1
29	-30.0416442752	-1
30	-30.1509498954	-1
31	-30.3638421297	-1
32	-30.7282277942	-1
